PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI	InEmbaseResults?
12945929	Radiology scheduling: preferences of users of radiologic services and impact on referral base and extension	"Mozumdar BC, Hornsby DN, Gogate AS, Intriere LA, Hanson R, McGreal K, Kelly P, Ros P."	Acad Radiol. 2003 Aug;10(8):908-13. doi: 10.1016/s1076-6332(03)00002-3.	Mozumdar BC	Acad Radiol	2003	8/30/03			10.1016/s1076-6332(03)00002-3	FALSE
22739746	Time-resolved imaging of contrast kinetics does not improve performance of follow-up MRA of embolized intracranial aneurysms	"Serafin Z, Strze_niewski P, Lasek W, Beuth W."	Med Sci Monit. 2012 Jul;18(7):MT60-5. doi: 10.12659/msm.883199.	Serafin Z	Med Sci Monit	2012	6/29/12	PMC3560766		10.12659/msm.883199	TRUE
34711553	Clinical Implementation of 7T MRI for the Identification of Incidental Intracranial Aneurysms versus Anatomic Variants	"Radojewski P, Slotboom J, Joseph A, Wiest R, Mordasini P."	AJNR Am J Neuroradiol. 2021 Dec;42(12):2172-2174. doi: 10.3174/ajnr.A7331. Epub 2021 Oct 28.	Radojewski P	AJNR Am J Neuroradiol	2021	10/29/21	PMC8805768		10.3174/ajnr.A7331	TRUE
40167934	Interrater reliability of MRI Neck Imaging Reporting and Data System (NI-RADS) in the follow-up of nasopharyngeal carcinoma after radiation therapy	"Falzone A, Parillo M, Neri M, Marinetti A, Zanini M, Sella F, Quattrocchi CC."	Radiol Med. 2025 Apr 1. doi: 10.1007/s11547-025-01982-4. Online ahead of print.	Falzone A	Radiol Med	2025	4/1/25			10.1007/s11547-025-01982-4	TRUE
8351353	Quality assurance and cancer detection rates in a provincial screening mammography program. Work in progress	"Bryant HE, Desautels JE, Castor WR, Horeczko N, Jackson F, Mah Z."	Radiology. 1993 Sep;188(3):811-6. doi: 10.1148/radiology.188.3.8351353.	Bryant HE	Radiology	1993	9/1/93			10.1148/radiology.188.3.8351353	FALSE
30446396	The Resident Preliminary Report	"Davenport MS, Gaetke-Udager K, Kronick SL."	J Am Coll Radiol. 2019 Jan;16(1):61-63. doi: 10.1016/j.jacr.2018.09.036. Epub 2018 Nov 13.	Davenport MS	J Am Coll Radiol	2019	11/18/18			10.1016/j.jacr.2018.09.036	FALSE
39878409	Use of ChatGPT Large Language Models to Extract Details of Recommendations for Additional Imaging From Free-Text Impressions of Radiology Reports	"Li KW, Lacson R, Guenette JP, DiPiro PJ, Burk KS, Kapoor N, Salah F, Khorasani R."	AJR Am J Roentgenol. 2025 Apr;224(4):e2432341. doi: 10.2214/AJR.24.32341. Epub 2025 Jan 29.	Li KW	AJR Am J Roentgenol	2025	1/29/25			10.2214/AJR.24.32341	TRUE
20884911	"Electronic messaging system for communicating important, but nonemergent, abnormal imaging results"	"Eisenberg RL, Yamada K, Yam CS, Spirn PW, Kruskal JB."	Radiology. 2010 Dec;257(3):724-31. doi: 10.1148/radiol.10101015. Epub 2010 Sep 30.	Eisenberg RL	Radiology	2010	10/2/10			10.1148/radiol.10101015	FALSE
25247978	Three-tiered system for incidental thyroid nodules: do not forget the calcifications	"Lacout A, El Hajjam M, Marcy PY."	AJR Am J Roentgenol. 2014 Oct;203(4):W451-2. doi: 10.2214/AJR.14.12595.	Lacout A	AJR Am J Roentgenol	2014	9/24/14			10.2214/AJR.14.12595	TRUE
8138437	Quality of life in patients treated for head and neck cancer: a follow-up study 7 to 11 years after radiotherapy	"Bjordal K, Kaasa S, Mastekaasa A."	Int J Radiat Oncol Biol Phys. 1994 Mar 1;28(4):847-56. doi: 10.1016/0360-3016(94)90104-x.	Bjordal K	Int J Radiat Oncol Biol Phys	1994	3/1/94			10.1016/0360-3016(94)90104-x	TRUE
37606860	Correction to: Positron emission tomography in the diagnosis and follow-up of transthyretin amyloid cardiomyopathy patients: A systematic review	"Tingen HSA, Tubben A, van 't Oever JH, Pastoor EM, van Zon PPA, Nienhuis HLA, van der Meer P, Slart RHJA."	Eur J Nucl Med Mol Imaging. 2024 May;51(6):1798. doi: 10.1007/s00259-023-06408-9.	Tingen HSA	Eur J Nucl Med Mol Imaging	2024	8/22/23	PMC11043097		10.1007/s00259-023-06408-9	TRUE
25907520	ASFNR recommendations for clinical performance of MR dynamic susceptibility contrast perfusion imaging of the brain	"Welker K, Boxerman J, Kalnin A, Kaufmann T, Shiroishi M, Wintermark M; American Society of Functional Neuroradiology MR Perfusion Standards and Practice Subcommittee of the ASFNR Clinical Practice Committee."	AJNR Am J Neuroradiol. 2015 Jun;36(6):E41-51. doi: 10.3174/ajnr.A4341. Epub 2015 Apr 23.	Welker K	AJNR Am J Neuroradiol	2015	4/25/15	PMC5074767	NIHMS801521	10.3174/ajnr.A4341	TRUE
25557572	Effect of computerized physician order entry on imaging study indication	"Pevnick JM, Herzik AJ, Li X, Chen I, Chithriki M, Jim L, Silka P."	J Am Coll Radiol. 2015 Jan;12(1):70-4. doi: 10.1016/j.jacr.2014.07.028.	Pevnick JM	J Am Coll Radiol	2015	1/6/15	PMC4284426	NIHMS615601	10.1016/j.jacr.2014.07.028	FALSE
29602722	"Incidental Thyroid Nodules in the National Lung Screening Trial: Estimation of Prevalence, Malignancy Rate, and Strategy for Workup"	Bahl M.	Acad Radiol. 2018 Sep;25(9):1152-1155. doi: 10.1016/j.acra.2018.02.016. Epub 2018 Mar 27.	Bahl M	Acad Radiol	2018	4/1/18			10.1016/j.acra.2018.02.016	TRUE
7611024	Hemorrhagic vasculopathy after treatment of central nervous system neoplasia in childhood: diagnosis and follow-up	"Poussaint TY, Siffert J, Barnes PD, Pomeroy SL, Goumnerova LC, Anthony DC, Sallan SE, Tarbell NJ."	AJNR Am J Neuroradiol. 1995 Apr;16(4):693-9.	Poussaint TY	AJNR Am J Neuroradiol	1995	4/1/95	PMC8332247			FALSE
18397968	Low-dose nonenhanced head CT protocol for follow-up evaluation of children with ventriculoperitoneal shunt: reduction of radiation and effect on image quality	"Udayasankar UK, Braithwaite K, Arvaniti M, Tudorascu D, Small WC, Little S, Palasis S."	AJNR Am J Neuroradiol. 2008 Apr;29(4):802-6. doi: 10.3174/ajnr.A0923.	Udayasankar UK	AJNR Am J Neuroradiol	2008	4/10/08	PMC7978202		10.3174/ajnr.A0923	TRUE
12235333	Collaboration system for radiology workstations	"Eng J, Leal JP, Shu W, Liang Yang G."	Radiographics. 2002 Sep-Oct;22(5):e5. doi: 10.1148/rg.e5.	Eng J	Radiographics	2002	9/18/02			10.1148/rg.e5	TRUE
15217590	Nonclinical factors associated with primary care physicians' ordering patterns of magnetic resonance imaging/computed tomography for headache	"Couchman GR, Forjuoh SN, Rajab MH, Phillips CD, Yu J."	Acad Radiol. 2004 Jul;11(7):735-40. doi: 10.1016/j.acra.2004.03.050.	Couchman GR	Acad Radiol	2004	6/26/04			10.1016/j.acra.2004.03.050	FALSE
38447023	"Reply to ""Zero-, Single-, and Few-Shot Learning in Large Language Models to Identify Incidental Findings From Radiology Reports"""	"Bhayana R, Elias G, Datta D, Bhambra N, Deng Y, Krishna S."	AJR Am J Roentgenol. 2024 Mar;222(3):e2431060. doi: 10.2214/AJR.24.31060. Epub 2024 Mar 27.	Bhayana R	AJR Am J Roentgenol	2024	3/6/24			10.2214/AJR.24.31060	TRUE
36607382	Incidental Finding of a Tongue Schwannoma Mimicking Local Recurrence of Squamous Cell Carcinoma on a Systematic Follow-up 18F-FDG PET/CT	"Dzuko Kamga J, Leclere JC, Conan-Charlet V, Tissot V, Abgral R."	Clin Nucl Med. 2023 Feb 1;48(2):e92-e94. doi: 10.1097/RLU.0000000000004461. Epub 2022 Oct 26.	Dzuko Kamga J	Clin Nucl Med	2023	1/6/23			10.1097/RLU.0000000000004461	TRUE
19138400	Recommendations for implementing stereotactic radiotherapy in peripheral stage IA non-small cell lung cancer: report from the Quality Assurance Working Party of the randomised phase III ROSEL study	"Hurkmans CW, Cuijpers JP, Lagerwaard FJ, Widder J, van der Heide UA, Schuring D, Senan S."	Radiat Oncol. 2009 Jan 12;4:1. doi: 10.1186/1748-717X-4-1.	Hurkmans CW	Radiat Oncol	2009	1/14/09	PMC2631491		10.1186/1748-717X-4-1	TRUE
19446417	Incidental lung nodules on CT examinations of the abdomen: prevalence and reporting rates in the PACS era	"Rinaldi MF, Bartalena T, Giannelli G, Rinaldi G, Sverzellati N, Canini R, Gavelli G."	Eur J Radiol. 2010 Jun;74(3):e84-8. doi: 10.1016/j.ejrad.2009.04.019. Epub 2009 May 14.	Rinaldi MF	Eur J Radiol	2010	5/19/09			10.1016/j.ejrad.2009.04.019	TRUE
11484975	Analysis of a follow-up program for anal canal carcinoma	"Indinnimeo M, Cicchini C, Stazi A, Ghini C, Mingazzini P, Laghi A."	J Exp Clin Cancer Res. 2001 Jun;20(2):199-203.	Indinnimeo M	J Exp Clin Cancer Res	2001	8/4/01				TRUE
22538626	Long-term follow-up of non-calcified pulmonary nodules (<10 mm) identified during low-dose CT screening for lung cancer	"Slattery MM, Foley C, Kenny D, Costello RW, Logan PM, Lee MJ."	Eur Radiol. 2012 Sep;22(9):1923-8. doi: 10.1007/s00330-012-2443-0. Epub 2012 Apr 27.	Slattery MM	Eur Radiol	2012	4/28/12			10.1007/s00330-012-2443-0	TRUE
19111400	Intensity-modulated radiotherapy reduces radiation-induced morbidity and improves health-related quality of life: results of a nonrandomized prospective study using a standardized follow-up program	"Vergeer MR, Doornaert PA, Rietveld DH, Leemans CR, Slotman BJ, Langendijk JA."	Int J Radiat Oncol Biol Phys. 2009 May 1;74(1):1-8. doi: 10.1016/j.ijrobp.2008.07.059. Epub 2008 Dec 26.	Vergeer MR	Int J Radiat Oncol Biol Phys	2009	12/30/08			10.1016/j.ijrobp.2008.07.059	TRUE
15221294	Impact of 131I-SPECT/CT images obtained with an integrated system in the follow-up of patients with thyroid carcinoma	"Tharp K, Israel O, Hausmann J, Bettman L, Martin WH, Daitzchman M, Sandler MP, Delbeke D."	Eur J Nucl Med Mol Imaging. 2004 Oct;31(10):1435-42. doi: 10.1007/s00259-004-1565-2. Epub 2004 Jun 19.	Tharp K	Eur J Nucl Med Mol Imaging	2004	6/29/04			10.1007/s00259-004-1565-2	TRUE
28289942	Structured reporting of MRI of the shoulder - improvement of report quality?	"Gassenmaier S, Armbruster M, Haasters F, Helfen T, Henzler T, Alibek S, Pförringer D, Sommer WH, Sommer NN."	Eur Radiol. 2017 Oct;27(10):4110-4119. doi: 10.1007/s00330-017-4778-z. Epub 2017 Mar 13.	Gassenmaier S	Eur Radiol	2017	3/15/17			10.1007/s00330-017-4778-z	FALSE
17411692	"HIPAA compliance: the law, reality, and recommendations"	"Schoppmann MJ, Sanders DL."	J Am Coll Radiol. 2004 Oct;1(10):728-33. doi: 10.1016/j.jacr.2004.03.017.	Schoppmann MJ	J Am Coll Radiol	2004	4/7/07			10.1016/j.jacr.2004.03.017	TRUE
25857291	Strategies for Avoiding Recommendations for Additional Imaging Through a Comprehensive Comparison With Prior Studies	"Doshi AM, Kiritsy M, Rosenkrantz AB."	J Am Coll Radiol. 2015 Jul;12(7):657-63. doi: 10.1016/j.jacr.2014.11.021. Epub 2015 Apr 6.	Doshi AM	J Am Coll Radiol	2015	4/11/15			10.1016/j.jacr.2014.11.021	TRUE
10705003	Quality of life in T1-3N0 prostate cancer patients treated with radiation therapy with minimum 10-year follow-up	"Johnstone PA, Gray C, Powell CR."	Int J Radiat Oncol Biol Phys. 2000 Mar 1;46(4):833-8. doi: 10.1016/s0360-3016(99)00496-4.	Johnstone PA	Int J Radiat Oncol Biol Phys	2000	3/8/00			10.1016/s0360-3016(99)00496-4	TRUE
23789666	Commentary: Masters of radiology panel discussion--how do we maintain control over imaging?	"Forman HP, Larson DB, Kazerooni EA, Norbash A, Javitt MC, Beauchamp NJ Jr."	AJR Am J Roentgenol. 2013 Jul;201(1):128-32. doi: 10.2214/AJR.13.10891.	Forman HP	AJR Am J Roentgenol	2013	6/25/13			10.2214/AJR.13.10891	FALSE
24059375	Structured feedback from referring physicians: a novel approach to quality improvement in radiology reporting	"Gunn AJ, Alabre CI, Bennett SE, Kautzky M, Krakower T, Palamara K, Choy G."	AJR Am J Roentgenol. 2013 Oct;201(4):853-7. doi: 10.2214/AJR.12.10450.	Gunn AJ	AJR Am J Roentgenol	2013	9/25/13			10.2214/AJR.12.10450	TRUE
28434846	Effect of an Automated Tracking Registry on the Rate of Tracking Failure in Incidental Pulmonary Nodules	"Shelver J, Wendt CH, McClure M, Bell B, Fabbrini AE, Rector T, Rice K."	J Am Coll Radiol. 2017 Jun;14(6):773-777. doi: 10.1016/j.jacr.2017.02.001. Epub 2017 Apr 21.	Shelver J	J Am Coll Radiol	2017	4/25/17	PMC8048208	NIHMS1686206	10.1016/j.jacr.2017.02.001	TRUE
12507449	The brain's response to incidental intruded words during focal text processing	"Tracy J, Flanders A, Madi S, Natale P, Delvecchio N, Pyrros A, Laskas J."	Neuroimage. 2003 Jan;18(1):117-26. doi: 10.1006/nimg.2002.1342.	Tracy J	Neuroimage	2003	1/1/03			10.1006/nimg.2002.1342	TRUE
17954643	Performance of a computer-aided program for automated matching of metastatic pulmonary nodules detected on follow-up chest CT	"Lee KW, Kim M, Gierada DS, Bae KT."	AJR Am J Roentgenol. 2007 Nov;189(5):1077-81. doi: 10.2214/AJR.07.2057.	Lee KW	AJR Am J Roentgenol	2007	10/24/07			10.2214/AJR.07.2057	FALSE
9051027	Results of a radiology performance report for a health maintenance organization	"Kessler HB, Hanchak NA, McDermott PD, Hirsch A, Meeh S."	Radiology. 1997 Mar;202(3):735-8. doi: 10.1148/radiology.202.3.9051027.	Kessler HB	Radiology	1997	3/1/97			10.1148/radiology.202.3.9051027	FALSE
35969301	ASO Author Reflections: Natural Language Processing Aids in the Detection of Incidental Pancreatic Lesions in Cross-Sectional Imaging	"Kooragayala K, Lou J, Hong YK."	Ann Surg Oncol. 2022 Dec;29(13):8520-8521. doi: 10.1245/s10434-022-12407-1. Epub 2022 Aug 15.	Kooragayala K	Ann Surg Oncol	2022	8/15/22			10.1245/s10434-022-12407-1	TRUE
100459	Follow-up investigation of reconstruction of the alveolar process in the atrophic mandible	"Fazili M, von Overvest-Eerdmans GR, Vernooy AM, Visser WJ, von Waas MA."	Int J Oral Surg. 1978 Aug;7(4):400-4. doi: 10.1016/s0300-9785(78)80115-x.	Fazili M	Int J Oral Surg	1978	8/1/78			10.1016/s0300-9785(78)80115-x	FALSE
1620054	Recommendations on performance characteristics of diagnostic exposure meters: report of AAPM Diagnostic X-Ray Imaging Task Group No. 6	"Wagner LK, Fontenla DP, Kimme-Smith C, Rothenberg LN, Shepard J, Boone JM."	Med Phys. 1992 Jan-Feb;19(1):231-41. doi: 10.1118/1.596904.	Wagner LK	Med Phys	1992	1/1/92			10.1118/1.596904	TRUE
17709826	Randomized trial of screen-film versus full-field digital mammography with soft-copy reading in population-based screening program: follow-up and final results of Oslo II study	"Skaane P, Hofvind S, Skjennald A."	Radiology. 2007 Sep;244(3):708-17. doi: 10.1148/radiol.2443061478.	Skaane P	Radiology	2007	8/22/07			10.1148/radiol.2443061478	TRUE
16457901	Recommendations on detectors and quality control procedures for brachytherapy beta sources	"Kollaard RP, Dries WJ, van Kleffens HJ, Aalbers TH, van der Marel H, Marijnissen HP, Piessens M, Schaart DR, de Vroome H."	Radiother Oncol. 2006 Feb;78(2):223-9. doi: 10.1016/j.radonc.2005.12.006. Epub 2006 Feb 2.	Kollaard RP	Radiother Oncol	2006	2/7/06			10.1016/j.radonc.2005.12.006	TRUE
8092017	Quality assurance audits of community screening mammography practices: availability of active follow-up for data collection and outcome assessment	"Brown ML, Houn F."	AJR Am J Roentgenol. 1994 Oct;163(4):825-9. doi: 10.2214/ajr.163.4.8092017.	Brown ML	AJR Am J Roentgenol	1994	10/1/94			10.2214/ajr.163.4.8092017	FALSE
25064663	Incidental adrenal lesions detected on enhanced abdominal dual-energy CT: can the diagnostic workup be shortened by the implementation of virtual unenhanced images?	"Botsikas D, Triponez F, Boudabbous S, Hansen C, Becker CD, Montet X."	Eur J Radiol. 2014 Oct;83(10):1746-51. doi: 10.1016/j.ejrad.2014.06.017. Epub 2014 Jul 10.	Botsikas D	Eur J Radiol	2014	7/28/14			10.1016/j.ejrad.2014.06.017	TRUE
16084739	Incidental effects of emotional valence in single word processing: an fMRI study	"Kuchinke L, Jacobs AM, Grubich C, Võ ML, Conrad M, Herrmann M."	Neuroimage. 2005 Dec;28(4):1022-32. doi: 10.1016/j.neuroimage.2005.06.050. Epub 2005 Aug 8.	Kuchinke L	Neuroimage	2005	8/9/05			10.1016/j.neuroimage.2005.06.050	TRUE
24819851	Postoperative dissecting ventricular haematoma: a conservative strategy with a cardiac magnetic resonance imaging follow-up	"Pontone G, Bertella E, Andreini D, Pepi M, Polvani G."	Eur Heart J Cardiovasc Imaging. 2014 Oct;15(10):1151. doi: 10.1093/ehjci/jeu079. Epub 2014 May 12.	Pontone G	Eur Heart J Cardiovasc Imaging	2014	5/14/14			10.1093/ehjci/jeu079	TRUE
39800174	Development and routine implementation of deep learning algorithm for automatic brain metastases segmentation on MRI for RANO-BM criteria follow-up	"Dessoude L, Lemaire R, Andres R, Leleu T, Leclercq AG, Desmonts A, Corroller T, Orou-Guidou AF, Laduree L, Henaff LL, Lacroix J, Lechervy A, Stefan D, Corroyer-Dulmont A."	Neuroimage. 2025 Feb 1;306:121002. doi: 10.1016/j.neuroimage.2025.121002. Epub 2025 Jan 10.	Dessoude L	Neuroimage	2025	1/12/25			10.1016/j.neuroimage.2025.121002	TRUE
26439737	Use of a Referring Physician Survey to Direct and Evaluate Department-Wide Radiology Quality Improvement Efforts	"McMenamy J, Rosenkrantz AB, Jacobs J, Kim D."	J Am Coll Radiol. 2015 Nov;12(11):1223-5. doi: 10.1016/j.jacr.2015.03.049. Epub 2015 Oct 3.	McMenamy J	J Am Coll Radiol	2015	10/7/15			10.1016/j.jacr.2015.03.049	TRUE
11128317	"Follow-up on ""Real-time B-mode ultrasound quality control test procedures"""	Goldstein A.	Med Phys. 2000 Nov;27(11):2636. doi: 10.1118/1.1320060.	Goldstein A	Med Phys	2000	12/29/00			10.1118/1.1320060	TRUE
25207467	Dual-energy multidetector CT for the characterization of incidental adrenal nodules: diagnostic performance of contrast-enhanced material density analysis	"Mileto A, Nelson RC, Marin D, Roy Choudhury K, Ho LM."	Radiology. 2015 Feb;274(2):445-54. doi: 10.1148/radiol.14140876. Epub 2014 Sep 10.	Mileto A	Radiology	2015	9/11/14			10.1148/radiol.14140876	TRUE
30868230	Radiotherapy boost in patients with hypoxic lesions identified by (18)F-FMISO PET/CT in non-small-cell lung carcinoma: can we expect a better survival outcome without toxicity? [RTEP5 long-term follow-up]	"Vera P, Mihailescu SD, Lequesne J, Modzelewski R, Bohn P, Hapdey S, Pépin LF, Dubray B, Chaumet-Riffaud P, Decazes P, Thureau S; all investigators of RTEP5 study (list in annexe)."	Eur J Nucl Med Mol Imaging. 2019 Jul;46(7):1448-1456. doi: 10.1007/s00259-019-04285-9. Epub 2019 Mar 13.	Vera P	Eur J Nucl Med Mol Imaging	2019	3/15/19			10.1007/s00259-019-04285-9	TRUE
16552099	Positron follow-up in liquid water: I. A new Monte Carlo track-structure code	"Champion C, Le Loirec C."	Phys Med Biol. 2006 Apr 7;51(7):1707-23. doi: 10.1088/0031-9155/51/7/005. Epub 2006 Mar 7.	Champion C	Phys Med Biol	2006	3/23/06			10.1088/0031-9155/51/7/005	TRUE
3314518	Abdominal pregnancy: magnetic resonance identification with ultrasonographic follow-up of placental involution	"Spanta R, Roffman LE, Grissom TJ, Newland JR, McManus BM."	Am J Obstet Gynecol. 1987 Oct;157(4 Pt 1):887-9. doi: 10.1016/s0002-9378(87)80079-0.	Spanta R	Am J Obstet Gynecol	1987	10/1/87			10.1016/s0002-9378(87)80079-0	FALSE
25379663	Follow-up study of dental implants with bioactive oxide films on bone tissue healing and osseointegration: clinical radiography and bone quality analysis	"Chiang HJ, Cheng HY, Ou KL, Sinrang AW, Huang MS, Lin LH."	Implant Dent. 2014 Dec;23(6):659-64. doi: 10.1097/ID.0000000000000181.	Chiang HJ	Implant Dent	2014	11/8/14			10.1097/ID.0000000000000181	TRUE
17179373	Trends in time to completion of mammographic screening and follow-up services	"Yabroff KR, Ashbeck E, Rosenberg R."	AJR Am J Roentgenol. 2007 Jan;188(1):242-5. doi: 10.2214/AJR.04.1730.	Yabroff KR	AJR Am J Roentgenol	2007	12/21/06			10.2214/AJR.04.1730	TRUE
12923515	Anomalies of the odontoid process discovered as incidental findings on cephalometric radiographs	"Tetradis S, Kantor ML."	Am J Orthod Dentofacial Orthop. 2003 Aug;124(2):184-9. doi: 10.1016/s0889-5406(03)00394-9.	Tetradis S	Am J Orthod Dentofacial Orthop	2003	8/19/03			10.1016/s0889-5406(03)00394-9	FALSE
21300491	Evaluation of a new computerized analysis system developed for the processing of CT follow-up scans after EVR of infrarenal aneurysm	"Mattes J, Chemelli A, Wick M, Soimu D, Pontow C, Lopez A, Netzer M, Chemelli-Steingruber IE."	Eur J Radiol. 2012 Mar;81(3):496-501. doi: 10.1016/j.ejrad.2010.12.070. Epub 2011 Feb 5.	Mattes J	Eur J Radiol	2012	2/9/11			10.1016/j.ejrad.2010.12.070	TRUE
